Date,Headline,Sentiment,URL
4/15/17,Is Safe Haven Scarcity Becoming a Boon For Bitcoin?,2,https://www.coindesk.com/safe-haven-asset-scarcity-becoming-boon-bitcoin/
4/14/17,Survey: How Did Bitcoin and Ethereum Perform in Q1?,0,https://www.coindesk.com/survey-bitcoin-ethereum-perform-q1/
4/14/17,Ohio Inmates Found Using Bitcoin in Prison Fraud Bust,-2,https://www.coindesk.com/ohio-inmates-found-using-bitcoin-prison-fraud-bust/
4/13/17,Investors Buy Firm Linked to Alleged Bitcoin Creator Craig Wright,0,https://www.coindesk.com/investors-buy-firm-wright-satoshi-bitcoin/
4/13/17,Washington Lawmakers Finalize New Bitcoin Business Rules,-1,https://www.coindesk.com/washington-lawmakers-finalize-new-bitcoin-business-rules/
4/13/17,From AsicBoost to UASF: Greg Maxwell on Bitcoin's Path Forward,0,https://www.coindesk.com/asicboost-uasf-greg-maxwell-bitcoins-path-forward/
4/13/17,Russian Central Banker: Bitcoin's Legal Recognition Isn't Guaranteed,-2,https://www.coindesk.com/russian-central-banker-bitcoins-legal-recognition-isnt-guaranteed/
4/13/17,'Into the War Room': Overstock Looks Back on Bitcoin Embrace,0,https://www.coindesk.com/into-the-war-room-overstock-looks-back-on-bitcoin-embrace/
4/12/17,State Regulators Blast New Hampshire's Bitcoin MSB Exemption,-1,https://www.coindesk.com/regulators-new-hampshires-bitcoin-msb-exemption/
4/12/17,Sweden Incorporates Iran Investment Firm Using Only Bitcoin,2,https://www.coindesk.com/sweden-incorporates-iran-investment-firm-using-only-bitcoin/
4/11/17,Bitcoin's Latest Scaling Twist: Support is Building for a UASF,0,https://www.coindesk.com/bitcoins-latest-scaling-twist-support-building-uasf/
4/11/17,Russia Eyes Legal Recognition for Bitcoin in 2018,2,https://www.coindesk.com/russia-eyes-legal-recognition-for-bitcoin-in-2018/
4/11/17,"Should I Do It? 30,000 Bitcoins and One Big Auction",0,https://www.coindesk.com/bitcoin-milestones-adam-draper-silk-road-auction/
4/10/17,Indian Narcotics Agent Accused of Stealing Seized Bitcoins,-1,https://www.coindesk.com/narcotics-agent-stealing-bitcoins/
4/10/17,"Mirai, The Infamous Internet of Things Army, Can Now Mine Bitcoin",2,https://www.coindesk.com/mirai-infamous-internet-things-army-can-now-mine-bitcoin/
4/10/17,Bitcoin Tops 3-Week High As Price Inches Upward,2,https://www.coindesk.com/bitcoin-price-3-week-high-inch-upward/
4/9/17,How Deloitte's Bitcoin Bistro Was Built,2,https://www.coindesk.com/how-deloitte-bitcoin-bistro-built/
4/8/17,The Hidden History of Bitcoin Unlimited,0,https://www.coindesk.com/hidden-history-bitcoin-unlimited/
4/7/17,The 'Big Block' Bitcoin Movement is Embracing Bcoin,1,https://www.coindesk.com/big-block-bitcoin-movement-embracing-bcoin/
4/6/17,Bitcoin Hardware Maker Canaan Calls for Mining Industry Changes,0,https://www.coindesk.com/bitcoin-hardware-maker-avalon-calls-mining-industry-changes/
4/6/17,Bitcoin's New Controversy: The AsicBoost Allegations Explained,-1,https://www.coindesk.com/bitcoins-new-controversy-asicboost-allegations-explained/
4/6/17,Electronics Retailer Bic Camera Begins Accepting Bitcoin,2,https://www.coindesk.com/electronics-retailer-bic-camera-begins-accepting-bitcoin/
4/6/17,Here Comes the Pickaxe Race: Bitcoin Mining Jumps to GPU,0,https://www.coindesk.com/bitcoin-milestones-alex-waters-mining-cpu-gpu/
4/5/17,Bitcoin's Broken Record: Why the Scaling Debate Isn't Going Away,0,https://www.coindesk.com/bitcoins-broken-record-why-the-scaling-debate-isnt-going-away/
4/4/17,CoinDesk Launches Bitcoin Essay Series With Author Brian Patrick Eha,0,https://www.coindesk.com/bitcoin-milestones-series-coindesk-brian-patrick-eha/
4/4/17,The Gold Rush Begins: The Day Bitcoin Topped the US Dollar,2,https://www.coindesk.com/the-gold-rush-begins-bitcoin-tops-the-dollar/
4/4/17,Purse Proposal Touts Extension Blocks as Bitcoin Scaling Solution,0,https://www.coindesk.com/purse-proposal-touts-extension-blocks-bitcoin-scaling-solution/
4/3/17,Bitcoin Exchange Bitfinex Buys Back All Remaining 'Hack Credit' Tokens,0,https://www.coindesk.com/bitfinex-pledges-buy-back-remaining-hack-credit-tokens/
4/3/17,Developer Proposes Hybrid SegWit Solution to Bitcoin's Block Size Debate,0,https://www.coindesk.com/developer-proposes-hybrid-segwit-solution-bitcoins-block-size-debate/
4/3/17,'Confidential Assets': Blockstream Reveals New Bitcoin Privacy Tech,1,https://www.coindesk.com/confidential-assets-blockstream-reveals-new-bitcoin-privacy-tech/
4/3/17,Bitmain Subsidiary Opens New Bitcoin Mining Pool to Public,0,https://www.coindesk.com/bitmain-subsidiary-opens-new-bitcoin-mining-pool-public/
4/3/17,"Bitcoin Rebounds As Price Tops $1,100",2,https://www.coindesk.com/bitcoin-prices-up-over-3-today-top-1140/
4/2/17,All Business? Bitcoin is Becoming a Hobby for Exchange Employees,1,https://www.coindesk.com/business-bitcoin-becoming-hobby-exchange-employees/
4/1/17,Bitcoin vs Gold: Which is a Better Long-Term Bet?,0,https://www.coindesk.com/bitcoin-gold-better-long-term-bet/
4/1/17,Charts: Bitcoin's Golden Price Streak Comes to a Close,-1,https://www.coindesk.com/charts-bitcoins-golden-price-streak-comes-close/
3/31/17,Bitcoin Mining Fraud Lawsuit Moves Forward in New Jersey,-1,https://www.coindesk.com/bitcoin-mining-fraud-lawsuit-moves-forward-new-jersey/
3/31/17,"Despite Reports, India's Bitcoin Policy Hasn't Changed",0,https://www.coindesk.com/despite-reports-india-bitcoin-policy-no-change/
3/31/17,Japan's Bitcoin Law Goes Into Effect Tomorrow,-1,https://www.coindesk.com/japan-bitcoin-law-effect-tomorrow/
3/31/17,Private Blockchains for Bitcoin Maximalists,0,https://www.coindesk.com/private-blockchains-bitcoin-maximalists/
3/30/17,Bitcoin Hardware Wallet Startup Ledger Raises $7 Million,2,https://www.coindesk.com/bitcoin-hardware-wallet-ledger-7-million-series-a/
3/29/17,"Where to, Bitcoin? Traders Offer Mixed Opinions on Market Direction",0,https://www.coindesk.com/bitcoin-traders-split-market-direction/
3/29/17,Inside IC3: How Cornell is Advancing the Science of Bitcoin,2,https://www.coindesk.com/inside-ic3-cornell-science-of-magic-internet-money-bitcoin/
3/28/17,SEC Denies SolidX Bitcoin ETF Proposal,-2,https://www.coindesk.com/sec-denies-solidx-bitcoin-etf-proposal/
3/28/17,War of the Words: Who's Said What About a Bitcoin Fork?,0,https://www.coindesk.com/war-words-whos-said-bitcoin-fork/
3/27/17,"Bitcoin Rebounds From Two-Month Low to Top $1,000",2,https://www.coindesk.com/bitcoin-rebounds-two-month-low-top-1000/
3/27/17,BitOasis Expands Credit Card Bitcoin Buying to 5 New Countries,2,https://www.coindesk.com/bitoasis-credit-card-bitcoin-buying-new-countries/
3/27/17,A Short Guide to Bitcoin Forks,0,https://www.coindesk.com/short-guide-bitcoin-forks-explained/
3/27/17,Why Mizuho Believes Bitcoin Still Has a Future in Banking,2,https://www.coindesk.com/why-mizuho-believes-bitcoin-still-has-a-future-in-banking/
3/25/17,This Bitcoin Botnet is Vying to Be Future of Secure IoT,1,https://www.coindesk.com/this-bitcoin-botnet-is-vying-to-be-future-of-secure-iot/
3/24/17,Charts: Determining the Ideal Block Size for Bitcoin,0,https://www.coindesk.com/charts-determining-ideal-block-size-bitcoin/
3/24/17,"Bitcoin Support Weakens As Price Drops Below $1,000",-2,https://www.coindesk.com/bitcoin-support-weakens-as-price-drops-below-1000/
3/24/17,Keep Calm and Bitcoin On? Developers Aren't Worrying About a Fork,2,https://www.coindesk.com/bitcoin-on-developers-arent-worried-about-fork/
3/23/17,Bitcoin Core Roadmap Unveils Signature Optimization Plan,1,https://www.coindesk.com/bitcoin-core-roadmap-unveils-signature-optimization-plan/
3/23/17,Report: Bitcoin Social Media Scams Are On the Rise,-2,https://www.coindesk.com/report-bitcoin-social-media-scams-rise/
3/23/17,A Major Bitcoin Scaling Meeting Could Take Place This May,1,https://www.coindesk.com/major-bitcoin-scaling-meeting-take-place-may/
3/23/17,Bitcoin Unlimited Nodes Recover After Second Bug Exploit,-2,https://www.coindesk.com/bitcoin-unlimited-releases-bug-patch-as-exploit-brings-down-nodes/
3/23/17,Fork Fallout? A Bitcoin Split Could Become a Legal Mess,-2,https://www.coindesk.com/fork-fallout-a-bitcoin-split-could-become-a-legal-mess/
3/23/17,Bats Exchange is Fighting the Winklevoss Bitcoin ETF Rejection,1,https://www.coindesk.com/bats-trying-overturn-winklevoss-bitcoin-etf-rejection/
3/22/17,Who's Buying Bitcoin? Demand Persists Amid Fork Fears,2,https://www.coindesk.com/whos-buying-bitcoin-demand-persists-amid-fork-fears/
3/22/17,Fire the Miners? Radical Ideas Emerge as Bitcoin Fork Talk Escalates,0,https://www.coindesk.com/fire-the-miners-radical-ideas-emerge-as-bitcoin-fork-talk-escalates/
3/21/17,Circle Urges User Caution As Bitcoin Hard Fork Looms,-2,https://www.coindesk.com/circle-urges-user-caution-bitcoin-hard-fork-looms/
3/21/17,Sell and Short: Bitcoin Traders Are Preparing for a Possible Fork,-2,https://www.coindesk.com/sell-short-bitcoin-traders-preparing-possible-fork/
3/20/17,Bitcoin Exchange Trial Ends With Two Convictions,-2,https://www.coindesk.com/bitcoin-exchange-coin-mx-trial-ends-two-convictions/
3/20/17,Bitcoin Unlimited: Mining Power Should Determine Hard Fork,0,https://www.coindesk.com/bitcoin-unlimited-mining-power-should-determine-hard-fork-outcome/
3/20/17,BTCC Launches Mobile Bitcoin Wallet for Android and iOS,0,https://www.coindesk.com/btcc-launches-mobile-bitcoin-wallet-for-android-and-ios/
3/19/17,Charts: How Bitcoin's Market Dominance is Being Challenged,-1,https://www.coindesk.com/4-charts-that-show-bitcoins-changing-market-role/
3/18/17,"After ETF Rejection, What's Next for Bitcoin On Wall Street?",-2,https://www.coindesk.com/bitcoin-etf-rejection-whats-next-wall-street/
3/18/17,"Bitcoin Sinks $100 As Price Nears $1,000",-2,https://www.coindesk.com/bitcoin-sinks-100-price-nears-1000/
3/18/17,Which Majority? Bitcoin Exchange Accord Reveals Hard Fork Dilemma,-2,https://www.coindesk.com/majority-bitcoin-exchange-accord-reveals-hard-fork-dilemma/
3/17/17,Report: Chinese Regulators Discuss Draft Rules With Bitcoin Exchanges,0,https://www.coindesk.com/report-chinese-regulators-discuss-draft-rules-bitcoin-exchanges/
3/17/17,Bitcoin Exchanges Unveil Hard Fork Contingency Plan,0,https://www.coindesk.com/bitcoin-exchanges-unveil-emergency-hard-fork-contingency-plan/
3/17/17,"Bitcoin Price Support Weakens in Dip Below $1,200",-2,https://www.coindesk.com/bitcoin-price-support-weakens-dip-1200/
3/16/17,Bitcoin's Scaling Debate is Devolving Into an All-Out Twitter War,-2,https://www.coindesk.com/bitcoins-scaling-debate-devolving-twitter-war/
3/16/17,Alaskan Lawmakers Seek to License Bitcoin Businesses,2,https://www.coindesk.com/alaskan-lawmakers-seek-to-license-bitcoin-businesses/
3/15/17,Canadian Police Issue Bitcoin Investment Scam Warning,-2,https://www.coindesk.com/canadian-police-issue-bitcoin-investment-scam-warning/
3/15/17,'Super UASF': Could a Clever Idea Break Bitcoin's Scaling Deadlock?,0,https://www.coindesk.com/could-the-super-uasf-break-bitcoins-scaling-deadlock/
3/15/17,Space & Time: How BitTorrent's Creator is Attacking Bitcoin Waste,0,https://www.coindesk.com/space-time-how-bittorrents-creator-is-attacking-bitcoins-waste-problem/
3/15/17,Polish Law Enforcement Investigating Bitcoin Exchange Shutdown,-2,https://www.coindesk.com/bitcoin-polish-law-enforcement-investigating-bitcurex-exchange-shutdown/
3/14/17,Code Bug Exploit Sends Bitcoin Unlimited Nodes Offline,-2,https://www.coindesk.com/code-bug-exploit-bitcoin-unlimited-nodes/
3/14/17,"Bitcoin's Price Just Ended Its First Month Above $1,000",2,https://www.coindesk.com/bitcoins-price-just-finished-first-month-1000/
3/14/17,Snapcard to Shutter Bitcoin Wallet Service,0,https://www.coindesk.com/snapcard-shutter-bitcoin-wallet-service/
3/14/17,CoinDesk Explainer: The Bitcoin Unlimited Debate,0,https://www.coindesk.com/coindesk-explainer-bitcoin-unlimited-debate/
3/14/17,Another Bitcoin ETF Deadline is Already Approaching,1,https://www.coindesk.com/another-bitcoin-etf-deadline-is-already-approaching/
3/13/17,Bitcoin Traders Weigh New Risks as Scaling Returns to Spotlight,-2,https://www.coindesk.com/bitcoin-traders-weigh-new-risks-scaling-returns-spotlight/
3/13/17,EU Draft Law Outlines Parliament Plan to Monitor Bitcoin Users,-2,https://www.coindesk.com/eu-draft-law-plan-monitor-bitcoin/
3/13/17,Bitcoin's Price is Already Back Above Pre-ETF Rejection Levels,2,https://www.coindesk.com/bitcoin-price-pre-etf-rejection-levels/
3/12/17,Using Google Trends to Estimate Bitcoin's User Growth,0,https://www.coindesk.com/using-google-trends-estimate-bitcoins-user-growth/
3/11/17,Nobody Understands Bitcoin (And That's OK),0,https://www.coindesk.com/nobody-understands-bitcoin-thats-ok/
3/11/17,Using Google Trends to Detect Bitcoin Price Bubbles,2,https://www.coindesk.com/using-google-trends-detect-bitcoin-price-bubbles/
3/10/17,Industry Speaks Out in Aftermath of Bitcoin ETF Rejection,-1,https://www.coindesk.com/industry-speaks-aftermath-secs-bitcoin-etf-rejection/
3/10/17,Bitcoin Prices Plunge After SEC's ETF Refusal,-2,https://www.coindesk.com/bitcoin-prices-plunge-sec-bitcoin-etf-decision/
3/10/17,SEC Rejects Winklevoss Bitcoin ETF Bid,-2,https://www.coindesk.com/sec-shoots-winklevoss-bitcoin-etf-bid/
3/10/17,Bitcoin ETF Result May Come After US Stock Market Close,0,https://www.coindesk.com/winklevoss-bitcoin-etf-decision-may-come-us-stock-market-close/
3/10/17,SEC Email Line Swamped Ahead of Winklevoss Bitcoin ETF Decision,0,https://www.coindesk.com/sec-email-winklevoss-bitcoin-etf/
3/10/17,New Bitcoin Core Release Gives Boost to Block Relay Network,2,https://www.coindesk.com/new-bitcoin-core-release-gives-boost-block-relay-network/
3/10/17,"Bitcoin Price Spikes Above $1,300 As ETF Outcome Nears",2,https://www.coindesk.com/bitcoin-price-spikes-1300-etf/
3/10/17,How Bitcoin's P2P Layer Got a Speed Hike in the Latest Core Release,1,https://www.coindesk.com/how-bitcoins-p2p-layer-got-a-speed-hike-in-the-latest-core-release/
3/10/17,Bitcoin Wallet Maker CoolBitX Raises $500k for Healthcare Solution,0,https://www.coindesk.com/bitcoin-wallet-maker-coolbitx-raises-500k-for-healthcare-solution/
3/9/17,From First Filing to Final Decision: The Journey of the Winklevoss Bitcoin ETF,0,https://www.coindesk.com/the-journey-of-the-winklevoss-bitcoin-etf/
3/9/17,New Hampshire's Bitcoin MSB Exemption Clears First Vote,2,https://www.coindesk.com/new-hampshire-bitcoin-msb-exemption-vote/
3/9/17,Bitcoin Mining Pool Backs Rootstock Smart Contracts Effort,1,https://www.coindesk.com/rootstocks-merge-mining-advances-bitcoin-smart-contracts-effort/
3/9/17,China's Bitcoin Exchange Freeze May Be Likely to Continue,-2,https://www.coindesk.com/chinas-bitcoin-exchange-freeze-may-be-likely-to-continue/
3/8/17,How Bitcoin Traders Are Preparing for the SEC's ETF Decision,0,https://www.coindesk.com/bitcoin-traders-preparing-sec-etf-decision/
3/8/17,Could Smart Contract-Based Bribes Threaten Bitcoin Mining Pools?,-2,https://www.coindesk.com/smart-contract-bribes-bitcoin-mining-pools/
3/8/17,"Bitcoin Startup Align Raises $24 Million, Rebrands as Veem",2,https://www.coindesk.com/bitcoin-startup-align-commerce-raises-24-million-rebrands-as-veem/
3/8/17,Bitstamp Partners with Banking Giant for Bitcoin Investment On-Ramp,2,https://www.coindesk.com/bitstamp-partners-with-banking-giant-to-provide-bitcoin-investment-on-ramp/
3/8/17,Why Bitcoin Remittance Companies Are Still Shrugging Off Swift,0,https://www.coindesk.com/bitcoin-remittance-companies-strug-off-swift-blockchain/
3/8/17,Chinese Exchanges to Resume Bitcoin Withdrawals Pending Regulator Approval,1,https://www.coindesk.com/huobi-will-resume-bitcoin-withdrawals-pending-regulatory-approval/
3/8/17,21 Adds List Feature to Bitcoin 'LinkedIn' Alternative,0,https://www.coindesk.com/21-adds-list-feature-bitcoin-linkedin-alternative/
3/8/17,One of Bitcoin's Big Funds is Selling Ahead of the ETF Decision,-2,https://www.coindesk.com/one-bitcoins-biggest-funds-selling-ahead-etf-decision/
3/7/17,SEC Expected to Decide Bitcoin ETF's Fate By Friday,0,https://www.coindesk.com/sec-decide-bitcoin-etf-fate-friday/
3/7/17,MIT Expo Spotlights Bitcoin Tech Concerns,-1,https://www.coindesk.com/save-the-nodes-mit-bitcoin-expo-spotlights-tech-challenges/
3/7/17,PBoC Official: China's Bitcoin Exchanges Need Strict Supervision,-2,https://www.coindesk.com/pboc-china-bitcoin-exchanges-strict-supervision/
3/6/17,"Bitcoin Price Hits Resistance in Bid to Breach $1,300",-1,https://www.coindesk.com/bitcoin-price-runs-resistance-near-1300/
3/6/17,What You Need to Know About Bitcoin's Upcoming Code Release,0,https://www.coindesk.com/need-to-know-bitcoin-upcoming-code-release/
3/4/17,Why You Won't See Bitcoin in a Casino Anytime Soon,-2,https://www.coindesk.com/why-you-wont-be-using-bitcoin-in-a-us-casino-anytime-soon/
3/3/17,Roger Ver Bets Against SegWit Bitcoin Upgrade at Anarchapulco,-1,https://www.coindesk.com/roger-ver-bets-segwit-bitcoin-upgrade-anarchapulco/
3/3/17,Texas Lawmaker Proposes Constitutional Right to Own Bitcoin,1,https://www.coindesk.com/texas-lawmaker-proposes-constitutional-right-bitcoin/
3/3/17,Bitcoin Lending Concept Debuted At Bank of Japan Event,2,https://www.coindesk.com/blockchain-startup-haw-reveals-bitcoin-lending-market-concept/
3/3/17,"Bitcoin Traders Still Bullish As Price Nears $1,300 Highs",2,https://www.coindesk.com/bitcoin-traders-still-bullish-price-nears-1300-highs/
3/2/17,North Dakota Bitcoin Bill Fails in House Vote,1,https://www.coindesk.com/north-dakota-bitcoin-bill-fails-house-vote/
3/2/17,The Price of Bitcoin is Now Worth More Than One Ounce of Gold,2,https://www.coindesk.com/price-bitcoin-now-worth-one-ounce-gold/
3/2/17,Reuters: Self-Proclaimed 'Satoshi' Craig Wright Still Seeking Bitcoin Patents,2,https://www.coindesk.com/reuters-self-proclaimed-satoshi-craig-wright-still-seeking-bitcoin-patents/
3/1/17,Bitcoin Price Sets New All-Time High for Second Day in a Row,2,https://www.coindesk.com/bitcoin-price-sets-new-all-time-high-second-day/
2/28/17,"$1,210: Bitcoin Price Hits New All-Time High Amid Sustained Support",2,https://www.coindesk.com/1210-bitcoin-price-hits-new-time-high/
2/27/17,Coinbase Just Stopped Serving Bitcoin Customers in Hawaii,-2,https://www.coindesk.com/coinbase-just-stopped-serving-bitcoin-hawaii/
2/27/17,Banks Turn to Bitcoin Tracking in Fight Against Human Trafficking,-2,https://www.coindesk.com/big-banks-turn-to-bitcoin-tracking-in-fight-against-human-trafficking/
2/26/17,What Bitcoin Traders Should Know About Technical Analysis,1,https://www.coindesk.com/bitcoin-traders-know-technical-analysis/
2/25/17,Who Broke the SHA1 Algorithm (And What Does It Mean for Bitcoin)?,-1,https://www.coindesk.com/who-broke-the-sha1-algorithm-and-what-does-it-mean-for-bitcoin/
2/25/17,"After New Highs, Bitcoin Price Faces Uncertain Path Ahead",-1,https://www.coindesk.com/new-highs-bitcoin-price-faces-uncertain-path-ahead/
2/24/17,Cloudflare Bug Triggers Password Warnings from Bitcoin Exchanges,-2,https://www.coindesk.com/cloudflare-bug-password-warnings-bitcoin-exchanges/
2/24/17,"'Buy Bitcoin,' PwC Fintech Director Tells Fordham Students",2,https://www.coindesk.com/buy-bitcoin-pwc-fintech-director-tells-fordham-students/
2/23/17,Bitcoin Price Sets New All-Time High,2,https://www.coindesk.com/bitcoin-price-sets-new-time-high/
2/23/17,The Code for This Bitcoin Node Scanner is Now Open Source,1,https://www.coindesk.com/code-bitcoin-node-scanner-open-source/
2/23/17,Faster Than Lightning? 'Sprite' Paper Envisions New Bitcoin Payments,0,https://www.coindesk.com/faster-than-lightning-sprite-proposes-new-design-for-bitcoin-payments/
2/23/17,Bitcoin IoT Startup Filament Nets $9.5 Million in New Funding,1,https://www.coindesk.com/bitcoin-iot-startup-filament-nets-9-5-million-ongoing-funding/
2/23/17,Bitcoin Price Surges to Within $30 of All-Time High,2,https://www.coindesk.com/bitcoin-price-surges-to-within-30-of-all-time-high/
2/22/17,Danish Police Claim Breakthrough in Bitcoin Tracking,-1,https://www.coindesk.com/danish-police-claim-breakthrough-bitcoin-tracking/
2/22/17,West Virginia Lawmakers Want to Make Bitcoin Money Laundering a Felony,-1,https://www.coindesk.com/west-virginia-lawmakers-want-make-bitcoin-money-laundering-felony/
2/22/17,Poland's Financial Ombudsman Calls for Bitcoin Exchange Regulation,-1,https://www.coindesk.com/poland-financial-ombudsman-bitcoin-regulation/
2/22/17,Bitcoin Advocacy Group Coin Center Collects $1 Million in New Contributions,2,https://www.coindesk.com/bitcoin-advocate-coin-center-collects-1-million-in-new-contributions/
2/22/17,P2P Bitcoin Lender Bitbond Raises $1.2 Million in New Funding,2,https://www.coindesk.com/p2p-bitcoin-lender-bitbond-raises-1-2-million-new-funding/
2/21/17,"Bitcoin Price Tops $1,000 For Longest Stretch in History",2,https://www.coindesk.com/bitcoin-price-tops-1000-longest-stretch-history/
2/21/17,California Lawmakers Consider Barring Bitcoin from Charity Raffles,-1,https://www.coindesk.com/california-lawmakers-consider-barring-bitcoin-charity-raffles/
2/21/17,Bitcoin Prices Hit Six-Week High as Traders Await ETF Decision,2,https://www.coindesk.com/bitcoin-prices-edge-1100-etf-decision-approaches/
2/20/17,Where Bitcoin and Banking Collide,0,https://www.coindesk.com/bitcoin-banking-collide/
2/19/17,Sustainable Development Through Bitcoin,2,https://www.coindesk.com/sustainable-development-through-bitcoin/
2/19/17,Bitcoin Hash Functions Explained,0,https://www.coindesk.com/bitcoin-hash-functions-explained/
2/17/17,NH Lawmakers Advance Proposed Bitcoin MSB Exemption,2,https://www.coindesk.com/nh-lawmakers-advance-proposed-bitcoin-msb-exemption/
2/17/17,Bitcoin Investor Roger Ver to Push for OKCoin Liquidation in Court,0,https://www.coindesk.com/bitcoin-investor-roger-ver-to-push-for-okcoin-liquidation-in-court/
2/16/17,"Is Bitcoin Forming a New Price Floor at $1,000?",1,https://www.coindesk.com/bitcoin-forming-new-price-floor-1000/
2/16/17,Coin.mx Bitcoin Exchange Trial Begins in New York,-1,https://www.coindesk.com/bitcoin-exchange-trial-begins/
2/16/17,Why Bigger Might Not Be Better For Bitcoin Scaling,0,https://www.coindesk.com/bitcoin-developers-want-to-reduce-block-size/
2/16/17,China's BTCC Becomes Latest Bitcoin Exchange to Freeze Withdrawals,-2,https://www.coindesk.com/china-btcc-exchange-halt-withdrawals/
2/15/17,North Dakota's Bitcoin Regulation Hits Roadblock in New Hearing,1,https://www.coindesk.com/north-dakota-bitcoin-regulation-roadblock/
2/15/17,Will New Regulations Help or Hurt Bitcoin Startups in the Philippines?,0,https://www.coindesk.com/will-new-regulations-help-hurt-bitcoin-startups-philippines/
2/14/17,China's Bitcoin Traders Are Losing Confidence in Exchange Prices,-2,https://www.coindesk.com/china-bitcoin-trading-confidence-exchange-prices/
2/14/17,Jury Selection Delayed in Bitcoin Exchange Trial,0,https://www.coindesk.com/jury-selection-bitcoin-exchange-trial/
2/14/17,Banking Giant Mizuho Invests in Japan's Biggest Bitcoin Exchange,2,https://www.coindesk.com/banking-giant-mizuho-invests-japans-biggest-bitcoin-exchange/
2/13/17,"Bitcoin's Price Battles New Resistance in Bid to Breach $1,000",-1,https://www.coindesk.com/bitcoins-price-battles-new-resistance-bid-breach-1000/
2/13/17,Forex Giants Trading Bitcoin? In Japan That Might Be Months Away,2,https://www.coindesk.com/forex-bitcoin-japan-blockchain-startups-months-away/
2/12/17,Are Bitcoin Traders Planning for an ETF Approval?,1,https://www.coindesk.com/bitcoin-traders-planning-etf-approval/
2/11/17,What's in a Name? From Bitcoin to Blockchain to Distributed Ledgers,0,https://www.coindesk.com/whats-in-a-name-from-bitcoin-to-blockchain-to-distributed-ledgers/
2/10/17,Charts: How an ETF Approval Could Impact Bitcoin's Price,1,https://www.coindesk.com/charts-etf-approval-impact-bitcoins-price/
2/10/17,A Bitcoin Hard Fork? The Science of Contentious Code is Advancing,0,https://www.coindesk.com/bitcoin-hard-fork-exploring-science-contentious-code-change/
2/10/17,More Chinese Exchanges Impose Bitcoin Withdrawal Delays,-2,https://www.coindesk.com/chinese-exchanges-will-delay-bitcoin-withdrawals/
2/10/17,"Bitcoin, Blockchain and Trump: Where Do We Go From Here?",0,https://www.coindesk.com/bitcoin-blockchain-trump-go/
2/9/17,China Fears Spread Beyond Bitcoin As Crypto Markets Slide,-2,https://www.coindesk.com/china-fears-spread-beyond-bitcoin-crypto-markets-slide/
2/9/17,Lawyer Arrested in Attempt to Sell Confidential Complaint for Bitcoin,-1,https://www.coindesk.com/lawyer-arrested-attempt-sell-confidential-complaint-bitcoin/
2/9/17,Winklevoss Bitcoin ETF Offering Expands to $100 Million,2,https://www.coindesk.com/winklevoss-bitcoin-etf-100-million/
2/9/17,China's Bitcoin Exchanges Impose Fees Following Central Bank Meeting,-1,https://www.coindesk.com/chinas-bitcoin-exchanges-move-broadly-impose-new-fees/
2/9/17,"Bitcoin Price Sinks Below $1,000 as Exchanges Cut Services",-2,https://www.coindesk.com/bitcoin-price-sinks-1000-chinas-exchanges-cut-withdrawals/
2/9/17,Two of China's Biggest Exchanges Stop Bitcoin Withdrawals,-2,https://www.coindesk.com/two-chinas-biggest-exchanges-stop-bitcoin-withdrawals/
2/9/17,LinkedIn Killer? Bitcoin Upstart 21 Takes on Social With Email Play,0,https://www.coindesk.com/linkedin-killer-bitcoin-upstart-21-takes-on-social-giant-with-paid-email-play/
2/9/17,China's Central Bank Issues New Warning to Bitcoin Exchanges,-1,https://www.coindesk.com/chinas-central-bank-issues-new-warnings-bitcoin-exchanges/
2/9/17,3 Dead Cats And A Moon: A Guide to Bitcoin's Price Consolidation,0,https://www.coindesk.com/3-dead-cats-moon-bitcoin-market-dynamics-explained/
2/8/17,The Swedish Telecom That Bought KnC is Now Mining Bitcoin,0,https://www.coindesk.com/swedish-telecom-knc-mining-bitcoin/
2/8/17,China's Central Bank Meets With More Bitcoin Exchanges,1,https://www.coindesk.com/chinas-central-bank-meets-bitcoin-exchanges/
2/8/17,What Makes Bitcoin Great? One Scientist is On a Quest to Find Out,0,https://www.coindesk.com/what-makes-bitcoin-great-one-academic-is-on-a-quest-to-find-out/
2/7/17,Bitcoin Volatility Tightens After Prices Surge to 1-Month High,2,https://www.coindesk.com/bitcoin-volatility-prices-surge-high/
2/7/17,The Philippines Just Released New Rules for Bitcoin Exchanges,-1,https://www.coindesk.com/philippines-just-released-new-rules-bitcoin-exchanges/
2/7/17,Inside MAST: The Little-Known Plan to Advance Bitcoin Smart Contracts,1,https://www.coindesk.com/inside-mast-little-known-plan-advance-bitcoin-smart-contracts/
2/7/17,Bitcoin's Price is Back Within $100 of its 2017 High,2,https://www.coindesk.com/bitcoins-price-back-within-100-2017-high/
2/6/17,A Town in Illinois Just Announced It's Holding a Bitcoin Sale,2,https://www.coindesk.com/small-town-illinois-confiscated-bitcoin/
2/6/17,This Dark Market Wants to Pay You Bitcoin to Find Security Bugs,1,https://www.coindesk.com/dark-market-pay-bitcoin-security-bugs/
2/6/17,North Dakota Legislators Advance Plan for Bitcoin Regulation,-1,https://www.coindesk.com/north-dakota-plan-bitcoin-regulation/
